ImageID,Source,LabelName,Confidence,XMin,XMax,YMin,YMax,IsOccluded,IsTruncated,IsGroupOf,IsDepiction,IsInside,XClick1X,XClick2X,XClick3X,XClick4X,XClick1Y,XClick2Y,XClick3Y,XClick4Y,ClassName
8cf1be53ac57a257,xclick,/m/09b5t,1,0.265,0.99875,0.081667,0.998333,0,1,0,0,0,0.40875,0.265,0.47625,0.99875,0.081667,0.215,0.998333,0.791667,Chicken
8cf24c9063d294e8,xclick,/m/01j51,1,0.0,0.999219,0.0,0.998958,1,1,1,0,0,0.278125,0.0,0.999219,0.811719,0.0,0.45,0.640625,0.998958,Balloon
8d02ee2f8f540098,xclick,/m/01j51,1,0.0,0.231667,0.0,0.413333,1,1,1,0,0,0.081667,0.0,0.231667,0.151667,0.0,0.066667,0.195556,0.413333,Balloon
8d02ee2f8f540098,xclick,/m/01j51,1,0.1,0.273333,0.517778,0.92,1,0,1,0,0,0.1,0.22,0.138333,0.273333,0.875556,0.517778,0.92,0.831111,Balloon
8d02ee2f8f540098,xclick,/m/01j51,1,0.778333,0.93,0.537778,0.997778,1,0,1,0,0,0.825,0.803333,0.778333,0.93,0.537778,0.997778,0.864444,0.722222,Balloon
8d27f371a78d317a,xclick,/m/01j51,1,0.0,0.68375,0.0,0.999059,1,1,1,0,0,0.046875,0.0,0.68375,0.32625,0.0,0.392286,0.688617,0.999059,Balloon
8d3d2d22e19994a7,xclick,/m/01j51,1,0.16,0.5175,0.171111,0.824444,1,0,1,0,0,0.42375,0.5175,0.16,0.295625,0.171111,0.344444,0.824444,0.745556,Balloon
8d3d2d22e19994a7,xclick,/m/01j51,1,0.766875,0.805625,0.251111,0.336667,0,0,0,0,0,0.78,0.766875,0.805625,0.7875,0.251111,0.29,0.293333,0.336667,Balloon
8d567d425a51d4bd,xclick,/m/01j51,1,0.3125,0.36125,0.484167,0.540833,1,0,0,0,0,0.341875,0.3125,0.331875,0.36125,0.484167,0.513333,0.540833,0.495833,Balloon
8d567d425a51d4bd,xclick,/m/01j51,1,0.35625,0.39875,0.48,0.526667,1,0,0,0,0,0.374375,0.35625,0.3575,0.39875,0.48,0.515,0.526667,0.4825,Balloon
8d567d425a51d4bd,xclick,/m/01j51,1,0.35625,0.435,0.490833,0.581667,1,0,0,0,0,0.4025,0.35625,0.4,0.435,0.490833,0.5475,0.581667,0.535833,Balloon
8d567d425a51d4bd,xclick,/m/01j51,1,0.4075,0.52375,0.416667,0.535833,1,0,0,0,0,0.464375,0.4075,0.47,0.52375,0.416667,0.484167,0.535833,0.466667,Balloon
8d567d425a51d4bd,xclick,/m/01j51,1,0.420625,0.47375,0.4925,0.568333,1,0,0,0,0,0.43,0.420625,0.435,0.47375,0.4925,0.505833,0.568333,0.5475,Balloon
8d567d425a51d4bd,xclick,/m/01j51,1,0.465625,0.539375,0.458333,0.5475,1,0,0,0,0,0.5075,0.465625,0.48125,0.539375,0.458333,0.51,0.5475,0.489167,Balloon
8d567d425a51d4bd,xclick,/m/01j51,1,0.529375,0.6225,0.4525,0.563333,1,0,0,0,0,0.58375,0.529375,0.604375,0.6225,0.4525,0.521667,0.563333,0.499167,Balloon
8d6170e811c98cad,xclick,/m/09b5t,1,0.1175,0.299375,0.496262,0.850467,1,0,0,0,0,0.1175,0.236875,0.2225,0.299375,0.540187,0.496262,0.850467,0.53271,Chicken
8d6170e811c98cad,xclick,/m/09b5t,1,0.196875,0.460625,0.518692,0.886916,1,0,0,0,0,0.27625,0.196875,0.385,0.460625,0.518692,0.572897,0.580374,0.886916,Chicken
8d6170e811c98cad,xclick,/m/09b5t,1,0.38125,0.62625,0.361682,0.873832,1,0,0,0,0,0.456875,0.38125,0.62625,0.61875,0.361682,0.593458,0.542056,0.873832,Chicken
8d6170e811c98cad,xclick,/m/09b5t,1,0.58625,0.746875,0.394393,0.629907,1,0,0,0,0,0.664375,0.58625,0.746875,0.62625,0.394393,0.507477,0.459813,0.629907,Chicken
8d6170e811c98cad,xclick,/m/09b5t,1,0.800625,0.999375,0.373832,0.837383,1,1,0,0,0,0.861875,0.800625,0.999375,0.970625,0.373832,0.557009,0.720561,0.837383,Chicken
8d6170e811c98cad,xclick,/m/09b5t,1,0.915625,0.999375,0.434579,0.595327,1,1,0,0,0,0.966875,0.915625,0.999375,0.99875,0.434579,0.456075,0.560748,0.595327,Chicken
8d6dec80235b6fea,xclick,/m/01j51,1,0.148125,0.243125,0.110482,0.357885,1,0,1,0,0,0.176875,0.148125,0.243125,0.181875,0.110482,0.239849,0.321058,0.357885,Balloon
8d6dec80235b6fea,xclick,/m/01j51,1,0.4625,0.538125,0.175637,0.328612,1,0,1,0,0,0.52,0.505625,0.4625,0.538125,0.175637,0.328612,0.30406,0.230406,Balloon
8d71260ef2b93d54,xclick,/m/01j51,1,0.10125,0.94875,0.118644,0.785311,1,0,1,0,0,0.53875,0.4825,0.10125,0.94875,0.118644,0.785311,0.348399,0.27307,Balloon
8d9e62098cf32030,xclick,/m/033cnk,1,0.416667,0.59,0.311875,0.446875,1,0,0,0,0,0.49,0.416667,0.533333,0.59,0.311875,0.371875,0.446875,0.38375,Egg
8d9e62098cf32030,xclick,/m/033cnk,1,0.4575,0.6175,0.438125,0.55625,1,0,0,0,0,0.525833,0.4575,0.54,0.6175,0.438125,0.503125,0.55625,0.48625,Egg
8db600950c992f7c,activemil,/m/09b5t,1,0.257812,0.621875,0.040047,0.985866,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Chicken
8dce731f03f50326,activemil,/m/09b5t,1,0.015625,0.250625,0.0225,0.6925,1,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Chicken
8dea7217532fe4cb,xclick,/m/01j51,1,0.025,0.074,0.388889,0.48048,1,0,0,0,0,0.044,0.025,0.047,0.074,0.388889,0.432432,0.48048,0.421922,Balloon
8dea7217532fe4cb,xclick,/m/01j51,1,0.03,0.07,0.45045,0.506006,1,0,0,0,0,0.03,0.049,0.07,0.068,0.451952,0.506006,0.465465,0.45045,Balloon
8dea7217532fe4cb,xclick,/m/01j51,1,0.07,0.117,0.408408,0.506006,1,0,0,0,0,0.095,0.07,0.081,0.117,0.408408,0.465465,0.506006,0.444444,Balloon
8dea7217532fe4cb,xclick,/m/01j51,1,0.164,0.25,0.0,0.04955,1,1,0,0,0,0.2,0.164,0.203,0.25,0.003003,0.003003,0.04955,0.0,Balloon
8dea7217532fe4cb,xclick,/m/01j51,1,0.25,0.304,0.271772,0.412913,1,0,0,0,0,0.279,0.25,0.292,0.304,0.271772,0.33033,0.412913,0.388889,Balloon
8dea7217532fe4cb,xclick,/m/01j51,1,0.278,0.351,0.246246,0.412913,0,0,0,0,0,0.313,0.278,0.317,0.351,0.246246,0.31982,0.412913,0.322823,Balloon
8dea7217532fe4cb,xclick,/m/01j51,1,0.337,0.393,0.274775,0.412913,1,0,0,0,0,0.36,0.337,0.348,0.393,0.274775,0.366366,0.412913,0.322823,Balloon
8dea7217532fe4cb,xclick,/m/01j51,1,0.338,0.37,0.451952,0.533033,1,0,0,0,0,0.356,0.338,0.359,0.37,0.451952,0.48048,0.533033,0.474474,Balloon
8dea7217532fe4cb,xclick,/m/01j51,1,0.339,0.367,0.5,0.555556,1,0,0,0,0,0.341,0.339,0.355,0.367,0.5,0.521021,0.555556,0.527027,Balloon
8dea7217532fe4cb,xclick,/m/01j51,1,0.367,0.402,0.48048,0.528529,1,0,0,0,0,0.378,0.367,0.368,0.402,0.48048,0.509009,0.528529,0.513514,Balloon
8dea7217532fe4cb,xclick,/m/01j51,1,0.489,0.523,0.418919,0.510511,1,0,0,0,0,0.508,0.489,0.512,0.523,0.418919,0.465465,0.510511,0.451952,Balloon
8dea7217532fe4cb,xclick,/m/01j51,1,0.517,0.539,0.445946,0.524024,1,0,0,0,0,0.529,0.539,0.517,0.524,0.448949,0.445946,0.521021,0.524024,Balloon
8dea7217532fe4cb,xclick,/m/01j51,1,0.528,0.564,0.465465,0.548048,1,0,0,0,0,0.543,0.528,0.533,0.564,0.465465,0.507508,0.548048,0.510511,Balloon
8dea7217532fe4cb,xclick,/m/01j51,1,0.889,0.944,0.382883,0.493994,1,0,0,0,0,0.914,0.889,0.931,0.944,0.382883,0.424925,0.493994,0.441441,Balloon
8dea7217532fe4cb,xclick,/m/01j51,1,0.894,0.999,0.133634,0.352853,0,1,0,0,0,0.95,0.894,0.954,0.999,0.133634,0.235736,0.352853,0.261261,Balloon
8dea7217532fe4cb,xclick,/m/01j51,1,0.92,0.941,0.496997,0.540541,1,0,0,0,0,0.928,0.92,0.928,0.941,0.496997,0.527027,0.540541,0.513514,Balloon
8dea7217532fe4cb,xclick,/m/01j51,1,0.928,0.994,0.274775,0.393393,1,1,0,0,0,0.928,0.994,0.993,0.968,0.31982,0.274775,0.337838,0.393393,Balloon
8dea7217532fe4cb,xclick,/m/01j51,1,0.939,0.946,0.513514,0.555556,1,0,0,0,0,0.946,0.939,0.944,0.944,0.513514,0.53003,0.554054,0.555556,Balloon
8dea7217532fe4cb,xclick,/m/01j51,1,0.942,0.972,0.37988,0.493994,1,0,0,0,0,0.95,0.942,0.946,0.972,0.37988,0.474474,0.493994,0.397898,Balloon
8dea7217532fe4cb,xclick,/m/01j51,1,0.942,0.999,0.412913,0.521021,0,1,0,0,0,0.975,0.942,0.955,0.999,0.412913,0.457958,0.521021,0.448949,Balloon
8dea7217532fe4cb,xclick,/m/01j51,1,0.952,0.966,0.534535,0.567568,1,0,0,0,0,0.962,0.952,0.961,0.966,0.534535,0.554054,0.567568,0.567568,Balloon
8dea7217532fe4cb,xclick,/m/01j51,1,0.962,0.988,0.477477,0.536036,1,0,0,0,0,0.988,0.962,0.97,0.988,0.477477,0.513514,0.536036,0.509009,Balloon
8dea7217532fe4cb,xclick,/m/01j51,1,0.978,0.999,0.528529,0.555556,1,1,0,0,0,0.994,0.978,0.999,0.988,0.528529,0.543544,0.543544,0.555556,Balloon
8deb527b0bcec82f,xclick,/m/01j51,1,0.441096,0.628767,0.275132,0.529101,0,0,0,1,0,0.541096,0.628767,0.528767,0.441096,0.275132,0.414462,0.529101,0.40388,Balloon
8dfcbe36179fecaa,xclick,/m/01j51,1,0.0,0.999375,0.0,0.535647,1,1,1,0,0,0.32,0.0,0.911875,0.999375,0.0,0.241088,0.535647,0.258912,Balloon
8e064cab3f0801ea,xclick,/m/01j51,1,0.32,0.735,0.336457,0.680412,1,0,1,0,0,0.616875,0.32,0.475,0.735,0.336457,0.626054,0.680412,0.483599,Balloon
8e1b35b47062450d,xclick,/m/01j51,1,0.072266,0.197266,0.30599,0.472656,1,0,0,0,0,0.134766,0.138672,0.072266,0.197266,0.30599,0.472656,0.402344,0.391927,Balloon
8e1b35b47062450d,xclick,/m/01j51,1,0.102539,0.22168,0.132812,0.30599,1,0,0,0,0,0.145508,0.181641,0.102539,0.22168,0.132812,0.30599,0.21875,0.234375,Balloon
8e1b35b47062450d,xclick,/m/01j51,1,0.179688,0.314453,0.259115,0.421875,1,0,0,0,0,0.235352,0.243164,0.179688,0.314453,0.259115,0.421875,0.31901,0.339844,Balloon
8e1f684a54cb5c8e,xclick,/m/033cnk,1,0.68375,0.88375,0.294375,0.5675,1,0,0,0,0,0.68375,0.7575,0.88375,0.806875,0.444375,0.294375,0.438125,0.5675,Egg
8e2e6b91f39e70ba,xclick,/m/01j51,1,0.09625,0.999375,0.635,0.999167,1,1,1,0,0,0.574375,0.09625,0.999375,0.16625,0.635,0.838333,0.809167,0.999167,Balloon
8e44cea5f95909cf,xclick,/m/033cnk,1,0.068359,0.431641,0.064236,0.444444,1,0,0,0,0,0.068359,0.431641,0.303711,0.155273,0.222222,0.138889,0.064236,0.444444,Egg
8e44cea5f95909cf,xclick,/m/033cnk,1,0.131836,0.800781,0.241319,0.873264,1,0,0,0,0,0.131836,0.800781,0.480469,0.555664,0.526042,0.430556,0.873264,0.241319,Egg
8e52d5f7ea0666ef,xclick,/m/01j51,1,0.168301,0.465686,0.080065,0.486928,1,0,1,0,0,0.367647,0.465686,0.348039,0.168301,0.080065,0.264706,0.486928,0.392157,Balloon
8e6001808cdde594,activemil,/m/09b5t,1,0.211667,0.7625,0.03125,0.955,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Chicken
8e61dfb073150039,xclick,/m/033cnk,1,0.3125,0.565625,0.444167,0.709167,1,0,0,0,0,0.424375,0.565625,0.3125,0.43375,0.444167,0.5525,0.6025,0.709167,Egg
8e6391ea3a2e00b6,activemil,/m/09b5t,1,0.15125,0.8925,0.101351,0.912162,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Chicken
8e77daa4cca94091,activemil,/m/09b5t,1,0.084428,0.898687,0.074375,0.943125,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Chicken
8eaaddf675525327,xclick,/m/01j51,1,0.0,0.39125,0.0,0.481667,0,1,0,0,0,0.0,0.11875,0.0125,0.39125,0.226667,0.0,0.481667,0.001667,Balloon
8eaaddf675525327,xclick,/m/01j51,1,0.2375,0.56875,0.003333,0.493333,1,1,0,0,0,0.3975,0.38625,0.2375,0.56875,0.003333,0.493333,0.398333,0.21,Balloon
8eaaddf675525327,xclick,/m/01j51,1,0.4525,0.63375,0.193333,0.5,1,0,0,0,0,0.56875,0.51625,0.4525,0.63375,0.193333,0.5,0.476667,0.325,Balloon
8eaff38124bf059c,xclick,/m/01j51,1,0.0,0.999062,0.0,0.545,1,1,0,0,0,0.390244,0.999062,0.474672,0.0,0.0,0.184375,0.545,0.211875,Balloon
8eaff38124bf059c,xclick,/m/01j51,1,0.232645,0.939963,0.868125,0.999375,0,1,0,0,0,0.593809,0.531895,0.232645,0.939963,0.868125,0.999375,0.993125,0.99625,Balloon
8eb3f81e352a24ad,xclick,/m/01j51,1,0.0,0.995314,0.56125,0.861875,1,1,1,0,0,0.0,0.995314,0.0,0.924086,0.5975,0.745625,0.56125,0.861875,Balloon
8ec4ab21d83097ed,xclick,/m/01j51,1,0.16,0.3125,0.585381,0.759294,1,0,1,0,0,0.228125,0.238125,0.16,0.3125,0.585381,0.759294,0.676118,0.677379,Balloon
8ec4ab21d83097ed,xclick,/m/01j51,1,0.809375,0.965,0.638311,0.754253,1,0,1,0,0,0.838125,0.809375,0.965,0.86375,0.638311,0.681159,0.720227,0.754253,Balloon
8ee6864297ef01a5,xclick,/m/01j51,1,0.548125,0.698125,0.45098,0.840336,1,0,1,0,0,0.66625,0.698125,0.555625,0.548125,0.45098,0.547152,0.840336,0.807656,Balloon
8f0035b28b4d731a,activemil,/m/09b5t,1,0.361111,0.954248,0.527778,0.960784,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Chicken
8f0035b28b4d731a,xclick,/m/09b5t,1,0.021242,0.325163,0.101307,0.493464,0,1,0,0,0,0.20098,0.021242,0.325163,0.302288,0.101307,0.48366,0.168301,0.493464,Chicken
8f02f7012c40c54e,activemil,/m/01j51,1,0.653125,0.806875,0.0,0.1975,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Balloon
8f02f7012c40c54e,xclick,/m/01j51,1,0.0,0.825,0.0,0.999167,1,1,1,0,0,0.144375,0.0,0.825,0.155625,0.0,0.440833,0.323333,0.999167,Balloon
8f413a4f53530316,xclick,/m/01j51,1,0.109375,0.1175,0.817073,0.834897,0,0,0,0,0,0.1175,0.11625,0.109375,0.1175,0.817073,0.834897,0.824578,0.824578,Balloon
8f413a4f53530316,xclick,/m/01j51,1,0.11625,0.206875,0.271107,0.403377,0,0,0,0,0,0.155625,0.155625,0.11625,0.206875,0.271107,0.403377,0.320826,0.336773,Balloon
8f413a4f53530316,xclick,/m/01j51,1,0.125,0.1375,0.732645,0.755159,0,0,0,0,0,0.1325,0.13,0.125,0.1375,0.732645,0.755159,0.74015,0.74015,Balloon
8f413a4f53530316,xclick,/m/01j51,1,0.235,0.2775,0.267355,0.342402,0,0,0,0,0,0.254375,0.251875,0.235,0.2775,0.267355,0.342402,0.286116,0.296435,Balloon
8f413a4f53530316,xclick,/m/01j51,1,0.23625,0.245625,0.346154,0.366792,0,0,0,0,0,0.244375,0.243125,0.23625,0.245625,0.346154,0.366792,0.355535,0.353659,Balloon
8f413a4f53530316,xclick,/m/01j51,1,0.23875,0.256875,0.822702,0.861163,1,0,0,0,0,0.248125,0.245625,0.23875,0.256875,0.822702,0.861163,0.840525,0.832083,Balloon
8f413a4f53530316,xclick,/m/01j51,1,0.250625,0.28375,0.842402,0.886492,1,0,1,0,0,0.27125,0.27375,0.250625,0.28375,0.842402,0.886492,0.857411,0.868668,Balloon
8f413a4f53530316,xclick,/m/01j51,1,0.27875,0.28875,0.111632,0.130394,0,0,0,0,0,0.28625,0.28375,0.27875,0.28875,0.111632,0.130394,0.119137,0.121013,Balloon
8f413a4f53530316,xclick,/m/01j51,1,0.33125,0.34125,0.859287,0.880863,0,0,0,0,0,0.335,0.33375,0.33125,0.34125,0.859287,0.880863,0.873358,0.868668,Balloon
8f413a4f53530316,xclick,/m/01j51,1,0.363125,0.420625,0.78424,0.880863,0,0,0,0,0,0.39,0.38875,0.363125,0.420625,0.78424,0.880863,0.822702,0.820826,Balloon
8f413a4f53530316,xclick,/m/01j51,1,0.69625,0.7375,0.576923,0.642589,0,0,0,0,0,0.715625,0.719375,0.69625,0.7375,0.576923,0.642589,0.601313,0.604128,Balloon
8f413a4f53530316,xclick,/m/01j51,1,0.716875,0.735,0.311445,0.338649,0,0,0,0,0,0.726875,0.726875,0.716875,0.735,0.311445,0.338649,0.322702,0.317073,Balloon
8f413a4f53530316,xclick,/m/01j51,1,0.795,0.814375,0.076923,0.111632,0,0,0,0,0,0.810625,0.806875,0.795,0.814375,0.076923,0.111632,0.101313,0.091932,Balloon
8f413a4f53530316,xclick,/m/01j51,1,0.814375,0.820625,0.595685,0.611632,0,0,0,0,0,0.819375,0.819375,0.814375,0.820625,0.595685,0.611632,0.601313,0.606004,Balloon
8f413a4f53530316,xclick,/m/01j51,1,0.88625,0.89375,0.849906,0.866792,0,0,0,0,0,0.8875,0.88875,0.88625,0.89375,0.849906,0.866792,0.857411,0.853659,Balloon
8f413a4f53530316,xclick,/m/01j51,1,0.933125,0.94625,0.711069,0.730769,0,0,0,0,0,0.94,0.94125,0.933125,0.94625,0.711069,0.730769,0.721388,0.721388,Balloon
8f413a4f53530316,xclick,/m/01j51,1,0.98875,0.999375,0.714822,0.734522,0,1,0,0,0,0.995,0.9975,0.98875,0.999375,0.714822,0.734522,0.727017,0.728893,Balloon
8f55ecd6dcc848d5,xclick,/m/01j51,1,0.0,0.98625,0.001667,0.996667,1,1,0,0,0,0.33,0.0,0.98625,0.318125,0.001667,0.301667,0.515,0.996667,Balloon
8f55ecd6dcc848d5,xclick,/m/01j51,1,0.95375,0.999375,0.484167,0.871667,1,1,0,0,0,0.95375,0.999375,0.998125,0.999375,0.6825,0.484167,0.871667,0.758333,Balloon
8f571f86d2dee077,activemil,/m/09b5t,1,0.0475,0.22875,0.480071,0.897254,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Chicken
8f5914250c098845,xclick,/m/01j51,1,0.0,0.999375,0.000946,0.999054,1,1,1,0,0,0.69,0.999375,0.0,0.198125,0.000946,0.220435,0.340587,0.999054,Balloon
8f6039e904f32466,xclick,/m/01j51,1,0.138281,0.159375,0.216981,0.255896,1,0,0,0,0,0.14375,0.149219,0.138281,0.159375,0.216981,0.255896,0.23467,0.238208,Balloon
8f6039e904f32466,xclick,/m/01j51,1,0.139844,0.189063,0.246462,0.324292,1,0,0,0,0,0.164062,0.164062,0.139844,0.189063,0.246462,0.324292,0.28184,0.291274,Balloon
8f6039e904f32466,xclick,/m/01j51,1,0.149219,0.189844,0.180425,0.242925,1,0,0,0,0,0.165625,0.169531,0.149219,0.189844,0.180425,0.242925,0.216981,0.208726,Balloon
8f6039e904f32466,xclick,/m/01j51,1,0.207031,0.236719,0.686321,0.771226,1,0,0,0,0,0.211719,0.217188,0.207031,0.236719,0.686321,0.771226,0.698113,0.728774,Balloon
8f6039e904f32466,xclick,/m/01j51,1,0.675,0.736719,0.713443,0.820755,1,0,0,0,0,0.700781,0.686719,0.675,0.736719,0.713443,0.820755,0.810142,0.764151,Balloon
8f6039e904f32466,xclick,/m/01j51,1,0.696875,0.758594,0.818396,0.9375,1,0,0,0,0,0.721094,0.721094,0.696875,0.758594,0.818396,0.9375,0.89033,0.899764,Balloon
8f6039e904f32466,xclick,/m/01j51,1,0.721094,0.794531,0.752358,0.878538,1,0,0,0,0,0.767969,0.7625,0.721094,0.794531,0.752358,0.878538,0.800708,0.821934,Balloon
8f6acf690e782b06,xclick,/m/01j51,1,0.1225,0.8725,0.218333,0.72,1,1,1,1,0,0.475,0.1225,0.8725,0.5025,0.218333,0.478333,0.461667,0.72,Balloon
8f6e866bd31d41e0,xclick,/m/033cnk,1,0.332083,0.663227,0.699375,0.895625,1,0,1,0,0,0.663227,0.332083,0.468105,0.488743,0.806875,0.8275,0.699375,0.895625,Egg
8f7099e200ddd616,xclick,/m/01j51,1,0.185,0.26375,0.310833,0.424167,1,0,0,0,0,0.241875,0.243125,0.185,0.26375,0.310833,0.424167,0.391667,0.388333,Balloon
8f7099e200ddd616,xclick,/m/01j51,1,0.269375,0.999375,0.170833,0.908333,1,1,0,0,0,0.750625,0.485,0.269375,0.999375,0.170833,0.908333,0.314167,0.4,Balloon
8f73d827113592a1,xclick,/m/01j51,1,0.555625,0.735625,0.026667,0.608333,1,0,1,0,0,0.68625,0.555625,0.6475,0.735625,0.026667,0.288333,0.608333,0.34,Balloon
8f78bf635a3979ab,activemil,/m/09b5t,1,0.62,0.770625,0.469426,0.815616,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Chicken
8f78bf635a3979ab,xclick,/m/09b5t,1,0.3125,0.435625,0.362182,0.720602,0,0,0,0,0,0.425,0.3125,0.3775,0.435625,0.362182,0.523989,0.720602,0.375353,Chicken
8f78bf635a3979ab,xclick,/m/09b5t,1,0.450625,0.56375,0.57667,0.999059,0,1,0,0,0,0.485625,0.450625,0.505625,0.56375,0.57667,0.834431,0.999059,0.817498,Chicken
8f8f4bc31e5f971b,xclick,/m/01j51,1,0.069333,0.102667,0.279116,0.325301,0,0,0,0,0,0.085333,0.069333,0.086667,0.102667,0.279116,0.293173,0.325301,0.301205,Balloon
8f8f4bc31e5f971b,xclick,/m/01j51,1,0.328,0.598667,0.01004,0.483936,0,0,0,0,0,0.465333,0.328,0.454667,0.598667,0.01004,0.200803,0.483936,0.166667,Balloon
8f9874100fa36148,xclick,/m/01j51,1,0.052083,0.279167,0.052632,0.589912,0,0,0,0,0,0.147917,0.052083,0.163542,0.279167,0.052632,0.234649,0.589912,0.239035,Balloon
8fa605bcfea68928,xclick,/m/01j51,1,0.0,0.305463,0.0,0.11625,1,1,0,0,0,0.025641,0.0,0.144928,0.305463,0.0,0.01,0.11625,0.095625,Balloon
8fa605bcfea68928,xclick,/m/01j51,1,0.095875,0.619844,0.0,0.095625,0,1,0,0,0,0.312152,0.095875,0.345596,0.619844,0.0,0.01375,0.095625,0.00875,Balloon
8fa605bcfea68928,xclick,/m/01j51,1,0.19621,0.503902,0.099375,0.28875,1,0,0,0,0,0.296544,0.19621,0.38796,0.503902,0.099375,0.17625,0.28875,0.249375,Balloon
8fa605bcfea68928,xclick,/m/01j51,1,0.336678,0.71126,0.006875,0.21375,1,1,0,0,0,0.61427,0.336678,0.525084,0.71126,0.006875,0.1025,0.21375,0.160625,Balloon
8fa605bcfea68928,xclick,/m/01j51,1,0.510591,0.702341,0.131875,0.26,1,0,0,0,0,0.681159,0.510591,0.546265,0.702341,0.131875,0.235625,0.26,0.150625,Balloon
8fa605bcfea68928,xclick,/m/01j51,1,0.556299,0.998885,0.155625,0.40125,1,1,0,0,0,0.705686,0.556299,0.765886,0.998885,0.155625,0.26625,0.40125,0.31625,Balloon
8fa605bcfea68928,xclick,/m/01j51,1,0.619844,0.998885,0.0,0.201875,0,1,0,0,0,0.876254,0.619844,0.897436,0.998885,0.0,0.0275,0.201875,0.1675,Balloon
8facb367a42a957b,activemil,/m/09b5t,1,0.245625,0.863125,0.126667,0.9425,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Chicken
8fb37836d4ee1cb3,xclick,/m/01j51,1,0.223333,0.4725,0.052239,0.5,0,0,0,0,0,0.328333,0.375833,0.223333,0.4725,0.052239,0.5,0.223881,0.197761,Balloon
8fbcbbe7fd490a2d,xclick,/m/01j51,1,0.674805,0.831055,0.268463,0.478044,1,0,0,0,0,0.761719,0.674805,0.724609,0.831055,0.268463,0.358283,0.478044,0.321357,Balloon
8fbcbbe7fd490a2d,xclick,/m/01j51,1,0.674805,0.863281,0.459082,0.697605,1,0,0,0,0,0.789062,0.674805,0.763672,0.863281,0.459082,0.567864,0.697605,0.515968,Balloon
8fbcbbe7fd490a2d,xclick,/m/01j51,1,0.817383,0.999023,0.269461,0.517964,1,0,0,0,0,0.922852,0.817383,0.873047,0.999023,0.269461,0.403194,0.517964,0.361277,Balloon
8fbcbbe7fd490a2d,xclick,/m/01j51,1,0.854492,0.999023,0.466068,0.682635,1,1,0,0,0,0.978516,0.999023,0.886719,0.854492,0.466068,0.52994,0.682635,0.527944,Balloon
8fbfd37e2f3bc3bf,xclick,/m/01j51,1,0.11875,0.175,0.0,0.052533,0,1,0,0,0,0.148125,0.11875,0.148125,0.175,0.0,0.010319,0.052533,0.0197,Balloon
8fbfd37e2f3bc3bf,xclick,/m/01j51,1,0.17625,0.211875,0.35272,0.409944,0,0,0,0,0,0.194375,0.17625,0.194375,0.211875,0.35272,0.381801,0.409944,0.389306,Balloon
8fbfd37e2f3bc3bf,xclick,/m/01j51,1,0.17625,0.23,0.0,0.025328,0,1,0,0,0,0.191875,0.17625,0.203125,0.23,0.0,0.000938,0.025328,0.0,Balloon
8fbfd37e2f3bc3bf,xclick,/m/01j51,1,0.189375,0.22,0.142589,0.208255,1,0,0,0,0,0.196875,0.189375,0.198125,0.22,0.142589,0.187617,0.208255,0.167917,Balloon
8fbfd37e2f3bc3bf,xclick,/m/01j51,1,0.191875,0.209375,0.38743,0.422139,1,0,0,0,0,0.205625,0.191875,0.198125,0.209375,0.38743,0.406191,0.422139,0.398687,Balloon
8fbfd37e2f3bc3bf,xclick,/m/01j51,1,0.196875,0.2375,0.090994,0.164165,0,0,0,0,0,0.22,0.196875,0.210625,0.2375,0.090994,0.131332,0.164165,0.133208,Balloon
8fbfd37e2f3bc3bf,xclick,/m/01j51,1,0.208125,0.235,0.350844,0.413696,0,0,0,0,0,0.22,0.208125,0.22,0.235,0.350844,0.369606,0.413696,0.371482,Balloon
8fbfd37e2f3bc3bf,xclick,/m/01j51,1,0.2275,0.259375,0.360225,0.424015,0,0,0,0,0,0.245625,0.2275,0.23375,0.259375,0.360225,0.402439,0.424015,0.383677,Balloon
8fbfd37e2f3bc3bf,xclick,/m/01j51,1,0.2375,0.27875,0.400563,0.468105,0,0,0,0,0,0.254375,0.2375,0.263125,0.27875,0.400563,0.429644,0.468105,0.439024,Balloon
8fbfd37e2f3bc3bf,xclick,/m/01j51,1,0.240625,0.28125,0.121951,0.198874,0,0,0,0,0,0.258125,0.240625,0.256875,0.28125,0.121951,0.149156,0.198874,0.152908,Balloon
